0,시도명,시군구명,시설명,상세주소,시설면적,경도,위도,구분,구분명
963,서울특별시,마포구,와우근린공원,서울특별시 마포구 창전동 3-242,68623,126.93,37.5529,1,지진실내구호소
964,서울특별시,마포구,와우어린이공원,서울특별시 마포구 상수동 72-7,3166,126.9252,37.5489,1,지진실내구호소
965,서울특별시,마포구,서강초등학교 운동장,서울특별시 마포구 독막로 113(상수동),2892,126.9268,37.5481,1,지진실내구호소
966,서울특별시,마포구,서교어린이공원,서울특별시 마포구 양화로11길 21(서교동),1417,126.9154,37.5518,1,지진실내구호소
967,서울특별시,마포구,잔다리어린이공원,서울특별시 마포구 서교동 479-1,758,126.9128,37.5546,1,지진실내구호소
968,서울특별시,마포구,홍익어린이공원,서울특별시 마포구 와우산로21길 19-3 (서교동),2312,126.9233,37.5522,1,지진실내구호소
969,서울특별시,마포구,서교초등학교 운동장,서울특별시 마포구 와우산로23길 20-27 (서교동),3465,126.9247,37.5547,1,지진실내구호소
970,서울특별시,마포구,윗잔다리 어린이공원,서울특별시 마포구 양화로18안길 21(동교동),2935,126.9262,37.5572,1,지진실내구호소
971,서울특별시,마포구,양화어린이공원,서울특별시 마포구 월드컵로5길 79(합정동),450,126.9085,37.5504,1,지진실내구호소
972,서울특별시,마포구,양화진역사공원,서울특별시 마포구 토정로 2(합정동),2000,126.9111,37.5456,1,지진실내구호소
973,서울특별시,마포구,합정동보호수 정자마당,서울특별시 마포구 합정동 450-6,1176,126.903,37.5512,1,지진실내구호소
974,서울특별시,마포구,성산중학교 운동장,서울특별시 마포구 성지1길 32-13 (합정동),4898,126.9157,37.5471,1,지진실내구호소
975,서울특별시,마포구,성산초등학교 운동장,서울특별시 마포구 양화로3길 94(합정동),1811,126.9111,37.5529,1,지진실내구호소
976,서울특별시,마포구,망원새싹어린이공원,서울특별시 마포구 망원동 509-1,555,126.8984,37.559,1,지진실내구호소
977,서울특별시,마포구,옹달샘(어린이)공원,서울특별시 마포구 망원동 408-3,1088,126.902,37.5548,1,지진실내구호소
978,서울특별시,마포구,한마음(어린이)공원,서울특별시 마포구 월드컵로15길 53(망원동),724,126.908,37.5545,1,지진실내구호소
979,서울특별시,마포구,쌈지마당,서울특별시 마포구 방울내로 24-12 (망원동),2850,126.8985,37.5576,1,지진실내구호소
980,서울특별시,마포구,동교초등학교 운동장,서울특별시 마포구 월드컵로25길 86(망원동),3047,126.9028,37.5576,1,지진실내구호소
981,서울특별시,마포구,망원초등학교 운동장,서울특별시 마포구 방울내로5길 28(망원동),1389,126.9009,37.5605,1,지진실내구호소
982,서울특별시,마포구,느티어린이공원,서울특별시 마포구 연남로3길 80(연남동),826,126.9188,37.5596,1,지진실내구호소
983,서울특별시,마포구,은행나무어린이공원,서울특별시 마포구 성미산로29길 17-9 (연남동),898,126.9223,37.5645,1,지진실내구호소
984,서울특별시,마포구,경성고등학교 운동장,서울특별시 마포구 성미산로 111(연남동),11801,126.9194,37.5631,1,지진실내구호소
985,서울특별시,마포구,다솜어린이공원,서울특별시 마포구 성산동 113-2,652,126.9153,37.5625,1,지진실내구호소
986,서울특별시,마포구,성미산공원(성산근린공원),서울특별시 마포구 성산동 산11-61,642,126.9149,37.5612,1,지진실내구호소
987,서울특별시,마포구,성황당어린이공원(뒤뜰어린이공원),서울특별시 마포구 성산동 147-5,1333,126.9072,37.569,1,지진실내구호소
988,서울특별시,마포구,외주목어린이공원,서울특별시 마포구 성산동 587-16,400,126.9077,37.5628,1,지진실내구호소
989,서울특별시,마포구,큰길어린이공원,서울특별시 마포구 월드컵북로 183(성산동),672,126.9081,37.5677,1,지진실내구호소
990,서울특별시,마포구,성서중학교 운동장,서울특별시 마포구 성산로4길 42(성산동),2795,126.9087,37.5628,1,지진실내구호소
991,서울특별시,마포구,성원초등학교 운동장,서울특별시 마포구 월드컵로36길 34(성산동),2511,126.9044,37.567,1,지진실내구호소
992,서울특별시,마포구,중동초등학교 운동장,서울특별시 마포구 월드컵북로 152(성산동),4584,126.9113,37.5666,1,지진실내구호소
993,서울특별시,마포구,DMC문화공원,서울특별시 마포구 상암동 1611,3356,126.8923,37.578,1,지진실내구호소
994,서울특별시,마포구,가온문화공원,서울특별시 마포구 상암동 1594,3532,126.8876,37.5818,1,지진실내구호소
995,서울특별시,마포구,구룡(근린)공원,서울특별시 마포구 월드컵북로 456(상암동),14286,126.8839,37.5829,1,지진실내구호소
996,서울특별시,마포구,물빛문화공원,서울특별시 마포구 상암동 1608,3014,126.8939,37.5795,1,지진실내구호소
997,서울특별시,마포구,휴암문화공원,"서울특별시 마포구 월드컵북로 501(상암동, 상암월드컵파크9단지)",5137,126.8802,37.583,1,지진실내구호소
998,서울특별시,마포구,상암중학교 운동장,서울특별시 마포구 상암산로1길 26(상암동),4474,126.8879,37.5788,1,지진실내구호소
999,서울특별시,마포구,상암초등학교 운동장,서울특별시 마포구 월드컵북로 353(상암동),3912,126.8918,37.5758,1,지진실내구호소
1000,서울특별시,마포구,상지초등학교 운동장,서울특별시 마포구 월드컵로42길 30(상암동),3054,126.8823,37.5793,1,지진실내구호소
1001,서울특별시,양천구,갈산공원,서울특별시 양천구 목동남로 106-23 (신정동),4591,126.869,37.508,1,지진실내구호소
1002,서울특별시,양천구,꿈나무어린이공원,서울특별시 양천구 신정동 311-1,380,126.8585,37.5176,1,지진실내구호소
1003,서울특별시,양천구,넓은들어린이공원,서울특별시 양천구 신정동 310-7,3288,126.8392,37.5111,1,지진실내구호소
1004,서울특별시,양천구,넘은들공원,서울특별시 양천구 신정동 1286,16159,126.8404,37.5129,1,지진실내구호소
1005,서울특별시,양천구,단지어린이공원,서울특별시 양천구 남부순환로88길 19(신정동),3000,126.8542,37.5199,1,지진실내구호소
1006,서울특별시,양천구,신세계어린이공원,서울특별시 양천구 신정동 119-3,520,126.8758,37.5217,1,지진실내구호소
1007,서울특별시,양천구,신트리공원,서울특별시 양천구 신정동 1033-17,500,126.8564,37.5145,1,지진실내구호소
1008,서울특별시,양천구,앞산어린이공원,서울특별시 양천구 중앙로52길 73(신정동),592,126.8583,37.5264,1,지진실내구호소
1009,서울특별시,양천구,양천공원,서울특별시 양천구 신정동 936-13,31066,126.8683,37.518,1,지진실내구호소
1010,서울특별시,양천구,음골어린이공원,서울특별시 양천구 신정동 320-0,824,126.8512,37.5273,1,지진실내구호소
1011,서울특별시,양천구,해누리체육공원,서울특별시 양천구 안양천로 711(신정동),29149,126.8722,37.5116,1,지진실내구호소
1012,서울특별시,양천구,호돌이어린이공원,서울특별시 양천구 신정동 896-22,3528,126.8612,37.5125,1,지진실내구호소
1013,서울특별시,양천구,홍익어린이공원,서울특별시 양천구 신정동 327-1,713,126.8622,37.5285,1,지진실내구호소
1014,서울특별시,양천구,갈산초등학교 운동장,서울특별시 양천구 신정동 330-10,3528,126.8701,37.5116,1,지진실내구호소
1015,서울특별시,양천구,계남초등학교 운동장,서울특별시 양천구 신정동 325-7,5363,126.8601,37.5097,1,지진실내구호소
1016,서울특별시,양천구,금옥중학교 운동장,서울특별시 양천구 신정동 729-0,2750,126.8442,37.51,1,지진실내구호소
1017,서울특별시,양천구,남명초등학교 운동장,서울특별시 양천구 신정동 653-4,5900,126.8539,37.5149,1,지진실내구호소
1018,서울특별시,양천구,목동고등학교 운동장,서울특별시 양천구 신정동 325-8,716,126.8607,37.5088,1,지진실내구호소
1019,서울특별시,양천구,목동중학교 운동장,서울특별시 양천구 신정동 85-168,4451,126.8713,37.5204,1,지진실내구호소
1020,서울특별시,양천구,목동초등학교 운동장,서울특별시 양천구 신정동 86-2,1746,126.8719,37.5224,1,지진실내구호소
1021,서울특별시,양천구,목일중학교 운동장,서울특별시 양천구 신정동 330-2,1878,126.8745,37.5131,1,지진실내구호소
1022,서울특별시,양천구,신기초등학교 운동장,서울특별시 양천구 신정동 1274-0,6440,126.8541,37.5109,1,지진실내구호소
1023,서울특별시,양천구,신목고등학교 운동장,서울특별시 양천구 신정동 330-3,3278,126.8739,37.5124,1,지진실내구호소
1024,서울특별시,양천구,신목초등학교 운동장,서울특별시 양천구 신정동 281-2,1555,126.8729,37.5168,1,지진실내구호소
1025,서울특별시,양천구,신서고등학교  운동장,서울특별시 양천구 신정동 984-1,1167,126.8597,37.5237,1,지진실내구호소
1026,서울특별시,양천구,신서중학교 운동장,서울특별시 양천구 신정동 310-6,6000,126.8559,37.5153,1,지진실내구호소
1027,서울특별시,양천구,신서초등학교 운동장,서울특별시 양천구 신정동 312-1,4900,126.8625,37.5201,1,지진실내구호소
1028,서울특별시,양천구,신은초등학교 운동장,서울특별시 양천구 신정동 1319-0,1200,126.8325,37.5134,1,지진실내구호소
1029,서울특별시,양천구,양명초등학교 운동장,서울특별시 양천구 신정동 310-6,2400,126.8566,37.5156,1,지진실내구호소
1030,서울특별시,양천구,양목초등학교 운동장,서울특별시 양천구 신정동 1001-0,3016,126.8611,37.5236,1,지진실내구호소
1031,서울특별시,양천구,나말어린이공원,서울특별시 양천구 목동 724-1,1002,126.8645,37.5385,1,지진실내구호소
1032,서울특별시,양천구,달마을근린공원,서울특별시 양천구 목동 904-5,28606,126.8681,37.5425,1,지진실내구호소
1033,서울특별시,양천구,모세미어린이공원,서울특별시 양천구 목동 772-1,988,126.8686,37.5352,1,지진실내구호소
1034,서울특별시,양천구,목4동 소공원,서울특별시 양천구 목동 904-5,435,126.8688,37.5326,1,지진실내구호소
1035,서울특별시,양천구,목마공원,서울특별시 양천구 목동 910,11228,126.8855,37.5381,1,지진실내구호소
1036,서울특별시,양천구,백석어린이공원,서울특별시 양천구 목동중앙북로8길 76(목동),708,126.865,37.5451,1,지진실내구호소
1037,서울특별시,양천구,오목공원,서울특별시 양천구 목동서로 159-2 (목동),21021,126.8732,37.5279,1,지진실내구호소
1038,서울특별시,양천구,용왕산근린공원 운동장,서울특별시 양천구 목동중앙본로 73(목동),195308,126.8779,37.5431,1,지진실내구호소
1039,서울특별시,양천구,창의어린이놀이터(목동근린공원),서울특별시 양천구 목동 517,6606,126.8786,37.5465,1,지진실내구호소
1040,서울특별시,양천구,파리공원,서울특별시 양천구 목동동로 363(목동),28412,126.8767,37.5345,1,지진실내구호소
1041,서울특별시,양천구,한두어린이공원,서울특별시 양천구 목동중앙북로7가길 37(목동),986,126.8654,37.5492,1,지진실내구호소
1042,서울특별시,양천구,목2동 마을쉼터(어울림쉼터),서울특별시 양천구 목동중앙본로32길 7(목동),562,126.8715,37.5454,1,지진실내구호소
1043,서울특별시,양천구,강서고등학교 운동장,서울특별시 양천구 목동 735-0,4562,126.8662,37.5363,1,지진실내구호소
1044,서울특별시,양천구,목운중학교 운동장,서울특별시 양천구 목동 922-0,1799,126.8725,37.5267,1,지진실내구호소
1045,서울특별시,양천구,목운초등학교 운동장,서울특별시 양천구 목동 922-0,1598,126.8732,37.5265,1,지진실내구호소
1046,서울특별시,양천구,서정초등학교 운동장,서울특별시 양천구 목동로8길 19(목동),3671,126.8674,37.5239,1,지진실내구호소
1047,서울특별시,양천구,신목중학교 운동장,서울특별시 양천구 목동 743-15,3148,126.8724,37.5366,1,지진실내구호소
